model,prompt_type,language,cefr,file,repetitive_words_removed,invalid_sentences_removed,long_words_removed,invalid_char_words_removed
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-060310.json,0,5,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-053807.json,1,4,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-053937.json,0,1,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-055416.json,0,0,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-052705.json,0,6,0,2
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-054916.json,0,1,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-055712.json,0,1,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-050346.json,1,3,0,2
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-053538.json,0,1,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-054621.json,1,3,0,3
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-045846.json,1,0,0,1
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-051629.json,0,1,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-050906.json,1,1,0,12
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-054215.json,0,2,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-053101.json,1,2,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-045452.json,2,4,0,2
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-054107.json,0,0,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-051818.json,0,0,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-051052.json,0,2,0,6
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-054427.json,0,7,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-052907.json,0,3,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-055927.json,0,3,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-052139.json,0,1,0,0
google--gemma-3-12b-it,regular,Lithuanian,A1,0216-053323.json,1,3,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-095046.json,0,2,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-100016.json,0,3,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-090118.json,0,7,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-071918.json,0,7,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-070505.json,0,110,0,5
google--gemma-3-27b-it,constrained,English,B1,0309-111026.json,0,3,0,1
google--gemma-3-27b-it,constrained,English,B1,0309-103339.json,1,11,0,4
google--gemma-3-27b-it,constrained,English,B1,0309-080047.json,0,1,0,4
google--gemma-3-27b-it,constrained,English,B1,0309-071201.json,0,2,0,3
google--gemma-3-27b-it,constrained,English,B1,0309-083802.json,0,132,0,9
google--gemma-3-27b-it,constrained,English,B1,0309-064444.json,0,3,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-063914.json,0,2,0,1
google--gemma-3-27b-it,constrained,English,B1,0309-081109.json,0,3,0,4
google--gemma-3-27b-it,constrained,English,B1,0309-075119.json,0,2,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-101046.json,0,1,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-112023.json,0,46,0,2
google--gemma-3-27b-it,constrained,English,B1,0309-102158.json,1,1,0,3
google--gemma-3-27b-it,constrained,English,B1,0309-093654.json,0,0,0,3
google--gemma-3-27b-it,constrained,English,B1,0309-104608.json,9,0,0,1
google--gemma-3-27b-it,constrained,English,B1,0309-072711.json,0,0,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-091935.json,0,4,0,1
google--gemma-3-27b-it,constrained,English,B1,0309-094247.json,4,8,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-084529.json,0,0,0,2
google--gemma-3-27b-it,constrained,English,B1,0309-065353.json,0,9,0,21
google--gemma-3-27b-it,constrained,English,B1,0309-105858.json,0,123,0,16
google--gemma-3-27b-it,constrained,English,B1,0309-092716.json,0,32,0,0
google--gemma-3-27b-it,constrained,English,B1,0309-082501.json,0,134,0,5
google--gemma-3-27b-it,constrained,English,B1,0309-085248.json,0,43,0,3
google--gemma-3-27b-it,constrained,English,B1,0309-090922.json,0,1,0,3
google--gemma-3-27b-it,constrained,English,B1,0309-073901.json,0,6,0,0
google--gemma-3-27b-it,constrained,English,C1,0309-182743.json,0,0,0,4
google--gemma-3-27b-it,constrained,English,C1,0309-192114.json,0,6,0,3
google--gemma-3-27b-it,constrained,English,C1,0309-134422.json,0,1,0,1
google--gemma-3-27b-it,constrained,English,C1,0309-172205.json,0,6,0,5
google--gemma-3-27b-it,constrained,English,C1,0309-184612.json,3,11,0,93
google--gemma-3-27b-it,constrained,English,C1,0309-162902.json,2,2,0,6
google--gemma-3-27b-it,constrained,English,C1,0309-132934.json,0,7,0,0
google--gemma-3-27b-it,constrained,English,C1,0309-155653.json,0,1,0,1
google--gemma-3-27b-it,constrained,English,C1,0309-124120.json,0,4,0,9
google--gemma-3-27b-it,constrained,English,C1,0309-122553.json,0,2,0,2
google--gemma-3-27b-it,constrained,English,C1,0309-120741.json,0,3,0,8
google--gemma-3-27b-it,constrained,English,C1,0309-173819.json,1,1,0,3
google--gemma-3-27b-it,constrained,English,C1,0309-131646.json,0,44,0,3
google--gemma-3-27b-it,constrained,English,C1,0309-180003.json,0,2,0,11
google--gemma-3-27b-it,constrained,English,C1,0309-140909.json,0,1,0,0
google--gemma-3-27b-it,constrained,English,C1,0309-152323.json,0,2,0,0
google--gemma-3-27b-it,constrained,English,C1,0309-143807.json,0,1,0,12
google--gemma-3-27b-it,constrained,English,C1,0309-113858.json,0,1,0,9
google--gemma-3-27b-it,constrained,English,C1,0309-194220.json,0,2,0,8
google--gemma-3-27b-it,constrained,English,C1,0309-165847.json,0,4,0,1
google--gemma-3-27b-it,constrained,English,C1,0309-150619.json,0,1,0,1
google--gemma-3-27b-it,constrained,English,C1,0309-115452.json,0,1,0,1
google--gemma-3-27b-it,constrained,English,C1,0309-161235.json,0,5,0,6
google--gemma-3-27b-it,constrained,English,C1,0309-154237.json,0,2,0,0
google--gemma-3-27b-it,constrained,English,C1,0309-190553.json,0,2,0,4
google--gemma-3-27b-it,constrained,English,C1,0309-164333.json,1,0,0,8
google--gemma-3-27b-it,constrained,English,C1,0309-145627.json,1,2,0,1
google--gemma-3-27b-it,constrained,English,C1,0309-142540.json,0,3,0,3
google--gemma-3-27b-it,constrained,English,C1,0309-125739.json,0,24,0,0
google--gemma-3-27b-it,constrained,English,C1,0309-181315.json,0,1,0,1
google--gemma-3-27b-it,constrained,English,A1,0309-044228.json,0,67,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-053107.json,0,74,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-055539.json,0,87,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-052004.json,0,63,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-054147.json,0,62,0,2
google--gemma-3-27b-it,constrained,English,A1,0309-051645.json,5,74,0,1
google--gemma-3-27b-it,constrained,English,A1,0309-062427.json,0,85,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-044903.json,0,56,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-045333.json,0,83,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-062017.json,0,76,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-051252.json,0,72,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-052710.json,0,59,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-044551.json,0,53,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-061557.json,0,61,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-050929.json,0,62,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-050604.json,0,77,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-060920.json,0,72,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-055102.json,0,51,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-054830.json,0,55,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-052402.json,1,67,0,9
google--gemma-3-27b-it,constrained,English,A1,0309-043833.json,0,73,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-055925.json,0,71,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-053422.json,0,61,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-045706.json,0,74,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-061244.json,0,63,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-062746.json,0,71,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-053813.json,0,70,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-054530.json,0,83,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-060524.json,0,92,0,0
google--gemma-3-27b-it,constrained,English,A1,0309-050146.json,0,78,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-172741.json,0,2,0,7
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-171855.json,0,6,0,14
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-184021.json,0,4,0,4
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-201114.json,0,6,0,15
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-193610.json,2,1,0,25
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-205454.json,2,4,0,3
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-204645.json,0,6,0,1
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-201850.json,0,3,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-203108.json,1,7,0,7
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-185836.json,0,1,0,5
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-192719.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-195828.json,0,4,0,12
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-170818.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-164505.json,0,3,0,4
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-211900.json,0,1,0,1
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-181908.json,0,13,0,5
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-194711.json,0,4,0,1
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-190742.json,0,3,0,3
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-180058.json,0,25,0,1
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-191851.json,0,3,0,1
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-165716.json,2,1,0,6
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-182939.json,3,1,0,13
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-212751.json,0,4,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-175329.json,0,5,0,11
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-184906.json,0,2,0,1
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-210955.json,0,1,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-180753.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-174304.json,0,5,0,0
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-210220.json,0,1,0,9
google--gemma-3-27b-it,constrained,Lithuanian,B1,0308-203948.json,0,3,0,17
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-033858.json,0,17,0,1
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-023736.json,0,4,0,0
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-043304.json,0,0,0,2
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-022538.json,0,1,0,2
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-005748.json,0,2,0,4
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-041719.json,0,2,0,3
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-214454.json,0,0,0,0
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-232902.json,0,12,0,13
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-012441.json,0,3,0,1
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-014216.json,0,1,0,4
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-004652.json,0,7,0,19
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-215402.json,0,1,0,3
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-025101.json,0,18,0,4
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-021044.json,0,1,0,1
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-230357.json,0,2,0,9
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-001459.json,0,1,0,1
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-234324.json,1,6,0,1
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-223619.json,0,4,0,7
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-040043.json,1,3,0,13
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-032301.json,0,1,0,4
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-224837.json,1,5,0,2
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-235724.json,0,3,0,2
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-220406.json,0,2,0,6
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-015512.json,0,2,0,4
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-231626.json,0,1,0,0
google--gemma-3-27b-it,constrained,Lithuanian,C1,0308-221840.json,0,6,0,0
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-002919.json,0,3,0,0
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-030826.json,0,3,0,11
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-034810.json,0,2,0,2
google--gemma-3-27b-it,constrained,Lithuanian,C1,0309-011228.json,0,2,0,6
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-151308.json,0,2,0,2
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-151857.json,0,13,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-150640.json,1,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-153522.json,1,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-153207.json,7,1,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-160428.json,0,2,0,1
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-145419.json,0,10,0,6
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-161755.json,0,1,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-163019.json,0,6,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-150318.json,0,4,0,3
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-163450.json,0,5,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-161139.json,0,4,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-155119.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-154532.json,0,0,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-162707.json,0,3,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-155538.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-160846.json,1,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-145850.json,1,3,0,1
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-162139.json,0,4,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-154813.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-144825.json,0,3,0,5
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-152737.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-161542.json,0,2,0,3
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-152316.json,0,3,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-155927.json,0,3,0,4
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-154148.json,6,1,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-144345.json,0,2,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-151540.json,0,6,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-153850.json,0,1,0,0
google--gemma-3-27b-it,constrained,Lithuanian,A1,0308-150848.json,0,3,0,0
google--gemma-3-27b-it,regular,English,B1,0218-035809.json,0,7,0,0
google--gemma-3-27b-it,regular,English,B1,0218-020103.json,0,27,0,0
google--gemma-3-27b-it,regular,English,B1,0218-041738.json,0,4,0,30
google--gemma-3-27b-it,regular,English,B1,0218-025339.json,0,137,0,7
google--gemma-3-27b-it,regular,English,B1,0218-042704.json,0,4,0,1
google--gemma-3-27b-it,regular,English,B1,0217-235426.json,0,103,0,11
google--gemma-3-27b-it,regular,English,B1,0218-013212.json,0,96,0,7
google--gemma-3-27b-it,regular,English,B1,0218-033233.json,1,3,0,0
google--gemma-3-27b-it,regular,English,B1,0218-031531.json,0,41,0,2
google--gemma-3-27b-it,regular,English,B1,0218-040741.json,0,5,0,0
google--gemma-3-27b-it,regular,English,B1,0218-001447.json,1,4,0,0
google--gemma-3-27b-it,regular,English,B1,0218-002537.json,0,97,0,1
google--gemma-3-27b-it,regular,English,B1,0218-022108.json,0,2,0,0
google--gemma-3-27b-it,regular,English,B1,0218-034454.json,3,2,0,1
google--gemma-3-27b-it,regular,English,B1,0218-004214.json,0,6,0,13
google--gemma-3-27b-it,regular,English,B1,0218-014227.json,0,6,0,1
google--gemma-3-27b-it,regular,English,B1,0218-021221.json,1,3,0,14
google--gemma-3-27b-it,regular,English,B1,0218-030506.json,0,147,0,4
google--gemma-3-27b-it,regular,English,B1,0218-011326.json,0,5,0,1
google--gemma-3-27b-it,regular,English,B1,0218-005746.json,0,151,0,0
google--gemma-3-27b-it,regular,English,B1,0218-043756.json,0,8,0,4
google--gemma-3-27b-it,regular,English,B1,0218-035147.json,0,12,0,0
google--gemma-3-27b-it,regular,English,B1,0218-044742.json,1,9,0,0
google--gemma-3-27b-it,regular,English,B1,0218-023108.json,0,2,0,9
google--gemma-3-27b-it,regular,English,B1,0218-011943.json,0,2,0,1
google--gemma-3-27b-it,regular,English,B1,0218-024000.json,1,6,0,2
google--gemma-3-27b-it,regular,English,B1,0218-032315.json,0,0,0,6
google--gemma-3-27b-it,regular,English,B1,0218-003207.json,0,58,0,0
google--gemma-3-27b-it,regular,English,B1,0218-015406.json,0,19,0,6
google--gemma-3-27b-it,regular,English,B1,0218-000507.json,0,4,0,5
google--gemma-3-27b-it,regular,English,C1,0218-061630.json,0,3,0,1
google--gemma-3-27b-it,regular,English,C1,0218-081002.json,0,3,0,10
google--gemma-3-27b-it,regular,English,C1,0218-101644.json,0,1,0,0
google--gemma-3-27b-it,regular,English,C1,0218-062859.json,0,8,0,7
google--gemma-3-27b-it,regular,English,C1,0218-065312.json,0,2,0,5
google--gemma-3-27b-it,regular,English,C1,0218-072838.json,0,5,0,17
google--gemma-3-27b-it,regular,English,C1,0218-093326.json,0,1,0,2
google--gemma-3-27b-it,regular,English,C1,0218-110510.json,0,5,0,9
google--gemma-3-27b-it,regular,English,C1,0218-052739.json,0,2,0,1
google--gemma-3-27b-it,regular,English,C1,0218-055320.json,1,1,0,10
google--gemma-3-27b-it,regular,English,C1,0218-085328.json,6,24,0,5
google--gemma-3-27b-it,regular,English,C1,0218-083437.json,0,1,0,1
google--gemma-3-27b-it,regular,English,C1,0218-070456.json,1,1,0,4
google--gemma-3-27b-it,regular,English,C1,0218-053847.json,2,2,0,7
google--gemma-3-27b-it,regular,English,C1,0218-104156.json,0,14,0,0
google--gemma-3-27b-it,regular,English,C1,0218-071756.json,0,0,0,7
google--gemma-3-27b-it,regular,English,C1,0218-094606.json,0,8,0,18
google--gemma-3-27b-it,regular,English,C1,0218-050211.json,0,4,0,3
google--gemma-3-27b-it,regular,English,C1,0218-101039.json,0,2,0,5
google--gemma-3-27b-it,regular,English,C1,0218-091739.json,0,8,0,8
google--gemma-3-27b-it,regular,English,C1,0218-082148.json,1,3,0,2
google--gemma-3-27b-it,regular,English,C1,0218-090540.json,0,2,0,0
google--gemma-3-27b-it,regular,English,C1,0218-064056.json,0,0,0,3
google--gemma-3-27b-it,regular,English,C1,0218-095735.json,6,10,0,5
google--gemma-3-27b-it,regular,English,C1,0218-102834.json,0,5,0,11
google--gemma-3-27b-it,regular,English,C1,0218-074148.json,0,7,0,2
google--gemma-3-27b-it,regular,English,C1,0218-105311.json,3,8,0,17
google--gemma-3-27b-it,regular,English,C1,0218-080045.json,0,2,0,0
google--gemma-3-27b-it,regular,English,C1,0218-075125.json,0,2,0,4
google--gemma-3-27b-it,regular,English,C1,0218-051726.json,0,11,0,4
google--gemma-3-27b-it,regular,English,A1,0217-214426.json,0,62,0,0
google--gemma-3-27b-it,regular,English,A1,0217-224145.json,0,67,0,0
google--gemma-3-27b-it,regular,English,A1,0217-233027.json,0,63,0,0
google--gemma-3-27b-it,regular,English,A1,0217-231420.json,0,69,0,0
google--gemma-3-27b-it,regular,English,A1,0217-214123.json,0,84,0,0
google--gemma-3-27b-it,regular,English,A1,0217-230509.json,1,76,0,0
google--gemma-3-27b-it,regular,English,A1,0217-230041.json,0,66,0,0
google--gemma-3-27b-it,regular,English,A1,0217-233433.json,0,69,0,0
google--gemma-3-27b-it,regular,English,A1,0217-225647.json,1,59,0,2
google--gemma-3-27b-it,regular,English,A1,0217-214743.json,0,64,0,0
google--gemma-3-27b-it,regular,English,A1,0217-215307.json,0,80,0,1
google--gemma-3-27b-it,regular,English,A1,0217-222041.json,0,104,0,0
google--gemma-3-27b-it,regular,English,A1,0217-225349.json,0,83,0,0
google--gemma-3-27b-it,regular,English,A1,0217-231838.json,1,64,0,0
google--gemma-3-27b-it,regular,English,A1,0217-223755.json,0,77,0,0
google--gemma-3-27b-it,regular,English,A1,0217-220248.json,1,68,0,0
google--gemma-3-27b-it,regular,English,A1,0217-234243.json,0,72,0,0
google--gemma-3-27b-it,regular,English,A1,0217-212529.json,0,76,0,0
google--gemma-3-27b-it,regular,English,A1,0217-232629.json,0,54,0,0
google--gemma-3-27b-it,regular,English,A1,0217-212937.json,0,67,0,0
google--gemma-3-27b-it,regular,English,A1,0217-220808.json,0,88,0,0
google--gemma-3-27b-it,regular,English,A1,0217-213724.json,0,72,0,0
google--gemma-3-27b-it,regular,English,A1,0217-233831.json,0,73,0,0
google--gemma-3-27b-it,regular,English,A1,0217-222615.json,0,90,0,3
google--gemma-3-27b-it,regular,English,A1,0217-232336.json,0,80,0,0
google--gemma-3-27b-it,regular,English,A1,0217-230909.json,0,65,0,0
google--gemma-3-27b-it,regular,English,A1,0217-224950.json,0,98,0,0
google--gemma-3-27b-it,regular,English,A1,0217-221236.json,0,67,0,0
google--gemma-3-27b-it,regular,English,A1,0217-213301.json,0,64,0,1
google--gemma-3-27b-it,regular,English,A1,0217-215822.json,0,76,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-202150.json,0,0,0,8
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-191637.json,0,0,0,2
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-201215.json,0,6,0,5
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-154232.json,0,2,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-164904.json,0,1,0,4
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-183142.json,0,5,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-162152.json,0,6,0,9
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-155938.json,1,0,0,13
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-171147.json,0,4,0,5
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-181006.json,7,1,0,4
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-194300.json,0,3,0,1
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-172305.json,0,5,0,2
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-204628.json,0,0,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-192532.json,0,5,0,4
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-161114.json,1,1,0,4
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-195143.json,0,3,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-190736.json,0,3,0,2
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-203116.json,1,3,0,2
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-193457.json,2,2,0,1
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-182129.json,0,5,0,6
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-175013.json,0,3,0,14
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-200157.json,2,9,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-163027.json,0,3,0,24
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-173357.json,0,3,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-175924.json,0,4,0,2
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-184433.json,0,7,0,7
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-164036.json,0,2,0,1
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-185342.json,1,6,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-174108.json,0,6,0,0
google--gemma-3-27b-it,regular,Lithuanian,B1,0216-170007.json,0,3,0,2
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-151637.json,0,4,0,2
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-144059.json,0,1,0,11
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-160928.json,0,11,0,2
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-114547.json,0,3,0,3
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-133002.json,3,3,0,11
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-155113.json,1,0,0,0
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-113006.json,2,5,0,27
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-131816.json,0,2,0,3
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-125714.json,0,2,0,1
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-134042.json,0,3,0,10
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-163305.json,0,9,0,7
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-150430.json,0,6,0,0
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-111451.json,0,4,0,1
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-131005.json,3,3,0,8
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-120248.json,0,2,0,1
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-135517.json,0,2,0,2
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-142603.json,0,3,0,1
google--gemma-3-27b-it,regular,Lithuanian,C1,0216-211328.json,1,6,0,2
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-123621.json,0,2,0,0
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-161848.json,0,1,0,1
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-124622.json,2,4,0,0
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-165819.json,0,1,0,6
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-122100.json,0,3,0,4
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-171055.json,0,4,0,3
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-141047.json,0,7,0,3
